SITE,YEAR,MONTH,MAIN_CATEGORY,SUB_CATEGORY,TOTAL_VIEWS,TOTAL_PURCHASES
walmart.com,22,4,Party & Occasions,Party & Occasions - Packed Party Party Supplies,601.904855904,16.344878267
walmart.com,22,4,Pets,Pets - Petmate Dog Feeding Supplies,300.952427952,23.381748774
walmart.com,22,4,Baby,Baby - Baby Best Sellers,1203.809711809,63.896516177
walmart.com,22,4,Electronics,Electronics - /Cameras & Camcorders,300.952427952,4.947148365
walmart.com,22,4,Pets,Pets - Rachael Ray Nutrish,3511.111659442,243.505929184
walmart.com,22,4,Party & Occasions,Party & Occasions - Plaid Party Supplies,300.952427952,7.539984874
amazon.com,22,6,Collectibles & Fine Art,Collectibles & Fine Art - Advertising,1580.08244466,43.502708865
amazon.com,22,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - BLACK+DECKER Promotion",2457.906025026,177.901303084
amazon.com,21,4,Pet Supplies,Pet Supplies - Recurring Delivery,4571.168654796,435.863348148
amazon.com,21,4,Magazine Subscriptions,Magazine Subscriptions - Technology,5188.894148688,553.919893503
target.com,21,3,Target,Target - School & Office Supplies,1645891.10830011,90050.168910881
target.com,21,3,Target,Target - Beauty,11064003.4919216,664069.883673008
target.com,21,3,Target,Target - Video Games,7964333.02390823,213246.50134807
target.com,21,3,Shop All Target Next Day Delivery,Shop All Target Next Day Delivery - Baby,11349.541343027,1097.904931415
target.com,21,3,Target,Target - Clearance,2352.953693067,67.878458558
target.com,21,3,Made By Design Organization,Made By Design Organization - Made By Design Kitchen Organization,207.613561153,6.506610748
target.com,21,3,Target,Target - Young Adult,207.613561153,9.320081547
target.com,21,3,Target,Target - Bullseye's Playground,22076.242002596,820.191080732
officedepot.com,21,5,Home,"Home - [""Electronics"",""Electronics""]",2401.47013742,110.150758253
officedepot.com,21,5,Home,"Home - [""Breakroom"",""Breakroom""]",1120.68606413,113.947302737
amazon.com,21,3,Video Games,Video Games - Wii,178.388021188,4.483883909
staples.com,22,6,Home,"Home - Games, Puzzles & Toys",6763.322688412,48.036011911
staples.com,22,6,Home,"Home - Phones, Cameras & Electronics",16859.297136331,1633.626176996
staples.com,22,6,Home,Home - Arts & Crafts,75572.779605299,5790.802177128
staples.com,22,6,Home,Home - Shipping Supplies,67143.131037133,18025.300781887
staples.com,22,6,Home,Home - Copy & Print,16565.239628139,2139.202806639
amazon.com,22,3,Prime Video,N/A,42432263.956325,195301.180181239
amazon.com,21,3,Pet Supplies,Pet Supplies - Pet Profile Birthday Food Rewards,1902.805559342,203.554589515
amazon.com,21,3,Pet Supplies,Pet Supplies - Veterinary Diets,1605.492190694,120.147665997
amazon.com,22,5,Movies & TV,Movies & TV - Showtime,5164.196983262,122.37813865
amazon.com,22,5,Apps & Games,Apps & Games - Lifestyle,18468.568872343,229.058457912
amazon.com,22,5,Apps & Games,Apps & Games - Social,15842.705999498,180.53680257
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Gardening Accessories",262.586287285,14.684119364
amazon.com,21,4,CDs & Vinyl,CDs & Vinyl - Alternative Rock,555.952944502,21.996185099
amazon.com,21,4,Pet Supplies,Pet Supplies - V4 Customers Keep It - 70%,370.635296335,35.62499374
amazon.com,21,4,Pet Supplies,Pet Supplies - Pets High Return Rate Alert,1667.858833507,196.559578988
walmart.com,22,1,Electronics,Electronics - TV & Video,3469576.99516252,76063.643005554
walmart.com,22,1,Party & Occasions,Party & Occasions - Birthday Shop,122701.871864618,4836.35557917
walmart.com,22,4,Books,Books - Reference Books,2608.254375585,45.042358448
staples.com,22,6,Staples,Staples - Office Supplies,13232.587868632,4606.041772736
walmart.com,22,1,Home,Home - Kitchen & Dining,11973562.1005835,469496.597308856
walmart.com,22,1,Sports & Outdoors,Sports & Outdoors - Recreation,512404.545901932,14344.355608332
walmart.com,22,1,Clothing,Clothing - The Basics Shop,73296.211620064,4247.526919026
walmart.com,22,1,Home,Home - Bath,2719031.43314951,103052.994485522
walmart.com,22,1,Pets,Pets - Birds,240721.195659636,16108.496479679
walmart.com,22,1,Pets,Pets - Dogs,2995970.70469442,213994.513203524
walmart.com,22,1,Musical Instruments,Musical Instruments - Pro Audio,2962.428370563,39.106728006
walmart.com,22,1,Musical Instruments,Musical Instruments - Shop Musical Instruments By Brand,42142.932626399,3205.614342511
walmart.com,22,1,Home,Home - Teens' Rooms,500554.832419679,12892.71021144
walmart.com,22,1,Baby,Baby - Feeding,1019170.92167924,91514.803995418
walmart.com,22,1,Books,Books - Foreign Language Study & Reference Books,13952.082003298,841.023049863
walmart.com,22,1,Toys,Toys - Dolls & Dollhouses,1047935.14553536,41821.782119521
walmart.com,22,1,Beauty,Beauty - Skin Care,964031.529104568,52432.888556006
walmart.com,22,1,Musical Instruments,Musical Instruments - Microphones,81801.247909745,1683.781835393
walmart.com,22,1,Health,Health - Fiber Supplements,96900.076379067,7689.384174896
walmart.com,22,1,Beauty,Beauty - Back to College Beauty,457074.028916252,27878.614231985
walmart.com,22,1,Food,Food - Bakery & Bread,2415908.11729704,811145.016883598
walmart.com,22,1,Toys,Toys - Learning Toys,160640.067448927,5723.11943023
walmart.com,22,1,Industrial & Scientific,Industrial & Scientific - Food Service Equipment & Supplies,172203.094314674,3974.395416097
walmart.com,22,1,Musical Instruments,"Musical Instruments - DJ Turntables, Controllers, Mixers, and other DJ Equipment",37078.135734791,384.14816285
walmart.com,22,1,Health,Health - First Aid,643802.578467236,40554.942066334
walmart.com,22,1,Health,Health - Pain Relievers,628608.187792411,42570.16716593
walmart.com,22,1,Health,Health - Caregiver,56477.263451705,1666.778768554
walmart.com,22,1,Health,Health - Aromatherapy,154046.275269287,5709.466971416
walmart.com,22,1,Auto & Tires,Auto & Tires - Automotive Interior,354249.095796058,8626.704576209
walmart.com,22,1,Personal Care,Personal Care - Shaving,842285.27929497,46346.728696194
walmart.com,22,1,Health,Health - Cold Cough and Flu,647816.191098321,45670.795021704
walmart.com,22,1,Toys,Toys - Electronics for Kids,93268.71256999,2030.428475916
walmart.com,22,1,Video Games,Video Games - Nintendo Switch,2116607.28966466,101669.827081273
walmart.com,22,1,Baby,Baby - Nursery & Decor,472650.668413084,14452.069941058
walmart.com,22,1,Party & Occasions,Party & Occasions - Baptism Party Supplies,286.686616506,7.059642087
walmart.com,22,1,Personal Care,Personal Care - Men's Personal Care,68995.912372472,3842.510572901
walmart.com,22,1,,N/A,24846.17343053,877.724860559
walmart.com,22,1,Beauty,Beauty - Best Beauty Gift Ideas,185103.992057449,7220.915362345
walmart.com,22,1,Office Supplies,Office Supplies - Markers and Highlighters,118592.69702803,4246.39919232
walmart.com,22,1,Office Supplies,Office Supplies - School Supplies,220844.256915212,8199.943791774
walmart.com,22,1,Pets,Pets - Pet Stain & Odor Remover,16054.450524343,1221.749783595
walmart.com,22,1,Feature,Feature - DSO Test CP 4,50456.844505077,920.159368251
walmart.com,22,1,Household Essentials,Household Essentials - Household Essentials by Brand,688716.815053194,72959.185231818
walmart.com,22,1,Household Essentials,Household Essentials - Lighters,98046.822845092,3387.410100544
walmart.com,22,1,Auto & Tires,Auto & Tires - Automotive Performance Parts,27330.790773583,524.788043454
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - Steelbook Movies & TV Shows,3918.050425584,56.862950997
walmart.com,22,1,Toys,Toys - Influencer Toys,34497.956186236,2210.516815918
walmart.com,22,1,Beauty,Beauty - At Home Beauty,53992.646108652,3280.241359854
walmart.com,22,1,Baby,Baby - Strollers,124899.802591165,4204.404039397
walmart.com,22,1,Office Supplies,Office Supplies - Calculators,96517.827557059,4820.556391026
walmart.com,22,1,Video Games,"Video Games - Xbox 360 Consoles, Games, Accessories",6976.041001649,35.001702419
walmart.com,22,1,Office Supplies,Office Supplies - Laminators & Laminating Supplies,25515.108869044,1430.727110286
walmart.com,22,1,Toys,Toys - Vinyl & Bobble Heads,19112.441100408,86.024426411
walmart.com,22,1,Music,Music - Classical Music on CD or Vinyl,25323.98445804,272.691330516
walmart.com,22,1,Premium Beauty,Premium Beauty - Premium Tools & Brushes,1146.746466024,39.121836884
walmart.com,22,1,Personal Care,Personal Care - Incontinence,518233.840437557,57301.166824061
bestbuy.com,22,2,Custom Landing Pages,N/A,1362.512787805,76.519143611
bestbuy.com,22,2,Best Buy,"Best Buy - Cameras, Camcorders & Drones",1487409.79335381,55358.983178663
bestbuy.com,22,2,Best Buy,Best Buy - Gift Cards,276287.315304906,49381.420208103
bestbuy.com,22,2,Best Buy,Best Buy - Baby Care,28309.987924393,846.880821858
bestbuy.com,22,2,Best Buy,Best Buy - Wearable Technology,1132702.29759524,32617.466153076
bestbuy.com,22,6,Best Buy,"Best Buy - Cameras, Camcorders & Drones",1681791.4893272,57134.538626071
bestbuy.com,22,6,Best Buy,Best Buy - Services,85870.216553813,3510.992567003
bestbuy.com,22,6,Best Buy,Best Buy - Gift Ideas,249.62272254,5.37248041
amazon.com,22,3,Unlimited,Unlimited - Prime Music,488.585472445,20.457002909
amazon.com,22,3,"Patio, Lawn & Garden","Patio, Lawn & Garden - Save on DEWALT Outdoor Power Products",1384.32550526,37.516115015
amazon.com,22,5,Included with Prime,Included with Prime - ,525.172574569,24.849153699
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Save Big on Indoor and Outdoor Live Bonsai Plants",262.586287285,14.684119364
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Camp Chef",437.643812141,47.105186034
amazon.com,22,5,Magazine Subscriptions,"Magazine Subscriptions - Health, Fitness & Wellness",83327.381831616,2566.098952689
amazon.com,21,1,Alexa Skills,Alexa Skills - Smart Home,147895.180138304,1464.49426131
amazon.com,21,1,Digital Educational Resources,Digital Educational Resources - Arts & Music,1260.982047464,5.941129215
amazon.com,21,1,Amazon Home & Business Services,Amazon Home & Business Services - Home,360.28058499,16.182604208
amazon.com,21,1,Digital Educational Resources,Digital Educational Resources - Math,6244.863473156,21.189132521
amazon.com,21,1,Fire Tablet Apps,Fire Tablet Apps - Fire TV Apps,3362.618793238,45.637391594
amazon.com,21,1,Home & Business Services,Home & Business Services - Automotive,540.420877485,23.123256513
amazon.com,21,1,Home & Business Services,Home & Business Services - Home,1381.075575794,42.396198007
amazon.com,21,1,"Patio, Lawn & Garden","Patio, Lawn & Garden - Home Gift Guide: Featured Cuisinart Products",420.327349155,11.598375308
amazon.com,22,2,Pet Supplies,Pet Supplies - Cat Food,1672.360643167,176.321029489
amazon.com,22,2,Kindle Store,Kindle Store - Amazon Device Accessories,238.90866331,0.4572073762
amazon.com,22,2,Pet Supplies,Pet Supplies - Hagen,2627.995296406,228.852033344
amazon.com,22,2,Tools & Home Improvement,Tools & Home Improvement - Appliances,716.725989929,45.43374724
amazon.com,22,2,Pet Supplies,Pet Supplies - V4 Customers Keep It - 30%,5335.626813915,790.994530527
amazon.com,22,2,Grocery & Gourmet Food,Grocery & Gourmet Food - Cooking & Baking,1194.543316548,388.388460875
walmart.com,21,3,Auto & Tires,Auto & Tires - Enterprise by Category,927.147416444,21.007442615
walmart.com,21,3,Pets,Pets - Purina One Pet Food,427.914192205,34.04443316
walmart.com,21,3,Arts Crafts & Sewing,Arts Crafts & Sewing - Red Heart Yarn,19398.776713295,426.267450368
walmart.com,21,3,Shop by Brand,Shop by Brand - /Home Improvement,213.957096103,21.908580882
walmart.com,21,3,Feature,Feature - Scan & Save,213.957096103,5.487626331
walmart.com,21,3,Clothing,Clothing - Boys Clothing,427.914192205,56.350591184
walmart.com,21,3,Arts Crafts & Sewing,Arts Crafts & Sewing - Spinrite,10555.216741057,317.261474741
walmart.com,21,3,Pets,Pets - TevraPet,427.914192205,37.572485819
walmart.com,21,3,Pets,Pets - The Honest Kitchen Pet Food,213.957096103,13.588877633
walmart.com,21,3,Party & Occasions,Party & Occasions - Day of the Dead Party Supplies,427.914192205,13.681230057
walmart.com,21,3,Pets,Pets - Vibrant Life Pet Accessories,927.147416444,39.392232227
walmart.com,21,3,Sports & outdoors,Sports & outdoors - Bikes,213.957096103,5.814266342
amazon.com,22,4,"Patio, Lawn & Garden","Patio, Lawn & Garden - Patio, Lawn & Garden Outlet",1088.615464362,48.055124629
amazon.com,22,5,Buy a Kindle,N/A,7010003.52534711,89270.899706454
amazon.com,22,5,Movies & TV,Movies & TV - 4-for-3 DVD,1400.460198851,51.466469522
amazon.com,22,5,"Patio, Lawn & Garden","Patio, Lawn & Garden - Save $10 when you spend $50 on select BLACK+DECKER items",17243.166198349,609.519281298
amazon.com,22,2,Apps & Games,Apps & Games - Finance,6450.53390936,6.923487981
amazon.com,22,2,Pet Supplies,Pet Supplies - Fish for Savings; Up to 70% Off Select Tetra Products,238.90866331,17.245189245
amazon.com,22,2,Unlimited,Unlimited - Prime Music,716.725989929,30.809162853
amazon.com,22,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Suncast",1228.953012513,106.994451889
amazon.com,22,3,Office Products,Office Products - Office Deals,488.585472445,44.67920807
amazon.com,22,3,Pet Supplies,"Pet Supplies - Save 40% on Select Hills, WellPet, and Whimzees products",1547.187329409,145.404491103
amazon.com,22,5,Department,Department - Everything Else,262.586287285,18.449076232
amazon.com,22,3,Apps & Games,Apps & Games - Movies & TV,211801.802304818,1798.77853265
amazon.com,22,3,Movies & TV,Movies & TV - The Twilight Zone,4152.976515781,315.662773315
amazon.com,22,3,Department,Department - Everything Else,244.292736222,48.863776085
amazon.com,22,3,Movies & TV,Movies & TV - Christian Video,2524.358274298,75.562187338
amazon.com,22,3,Electronics,Electronics - Video Game Consoles & Accessories,83222.392139763,2799.429160802
walmart.com,22,1,Jewelry,Jewelry - Body Jewelry,24463.924608522,996.419643357
walmart.com,22,1,Music,Music - Music: Cassette Tapes,860.059849518,23.292069673
walmart.com,22,1,Shop by Movie,Shop by Movie - Encanto,28477.537239608,1375.070165193
walmart.com,22,1,Books,Books - Medical Books,42716.305859411,721.232783783
walmart.com,22,1,Books,Books - Study Aids & Test Prep Books,11563.026865747,13.179466641
walmart.com,22,1,Character Shop,Character Shop - Snoopy,860.059849518,37.831021998
walmart.com,22,1,Shop by Brand,Shop by Brand - Office Supplies & School Supplies by Brand,52654.775231623,2774.760481998
walmart.com,22,1,Seasonal,Seasonal - Clean Living Shop,9747.344961208,556.37724293
walmart.com,22,1,Personal Care,Personal Care - Personal Care by Brand,563148.077023515,50892.205565709
walmart.com,22,1,Electronics,Electronics - Home Phones,29433.159294628,1625.993680383
walmart.com,22,1,Auto & tires,Auto & tires - Auto electronics,286.686616506,9.863394652
walmart.com,22,1,Pets,Pets - Horses,10798.52922173,1291.010716336
walmart.com,22,1,Pets,Pets - Advecta,477.81102751,33.310980127
walmart.com,22,1,Seasonal,Seasonal - Wellness,5255.921302612,955.809410756
walmart.com,22,1,Beauty,Beauty - Black Owned Beauty Brands,27999.726212097,874.116008011
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - Walmart Exclusives,53132.586259134,1712.040522058
walmart.com,22,1,Party & Occasions,Party & Occasions - Candles & Toppers,8791.722906188,927.488922768
walmart.com,22,1,Food,Food - Organic Shop,56286.139040701,8839.707399777
walmart.com,22,1,Services,Services - Assembly and Installation Services,5160.35909711,244.309278373
walmart.com,22,1,Beauty,Beauty - Top-Rated Beauty,25419.546663542,927.237454635
walmart.com,22,1,Pets,Pets - Arm & Hammer Pet Supplies,11467.464660245,1005.957206771
walmart.com,22,1,Industrial & Scientific,Industrial & Scientific - Science Education,3535.801603575,110.925579914
walmart.com,22,1,Party & Occasions,Party & Occasions - Iridescent Party Supplies,2962.428370563,279.647799918
walmart.com,22,1,Industrial & Scientific,Industrial & Scientific - Store Fixtures & Equipment,11467.464660245,34.698924706
walmart.com,22,1,Health,Health - Heart Health,23030.491525991,1943.094543546
walmart.com,22,1,Shop by Seller,Shop by Seller - Best Choice Products,286.686616506,5.977128761
walmart.com,22,1,Seasonal,Seasonal - Easter,2580.179548555,112.100169239
walmart.com,22,1,Pets,Pets - Blue Buffalo Pet Food and Treats,7262.727618155,368.757253034
walmart.com,22,1,Cell phones,Cell phones - Cellphone accessories,573.373233012,55.235071589
walmart.com,22,1,Shop by Brand,Shop by Brand - Marvel,4969.234686106,261.330879014
walmart.com,22,1,Movies & TV Shows,Movies & TV Shows - Disney Movies,13187.584359281,647.512542528
walmart.com,22,1,Books,Books - Five Nights at Freddy's Books,8600.598495183,310.076910281
walmart.com,22,1,Home Improvement,Home Improvement - Wall Coverings,2102.368521045,39.029067777
walmart.com,22,1,Party & Occasions,Party & Occasions - Farmhouse Party Supplies,5255.921302612,240.792301174
walmart.com,22,1,Arts crafts & sewing,Arts crafts & sewing - Sewing,1433.433082531,44.896320705
walmart.com,22,1,Party & Occasions,Party & Occasions - Jungle Safari Party Supplies,860.059849518,21.134638138
